,0,1,2,3,4,5,6,7,8,9
157,-1.0,UNS:0.048928,UNS:0.038195,UNS:0.039499,UNS:0.046495,UNS:0.039191,UNS:0.038281,UNS:0.03809,UNS:0.038657,UNS:0.03959
158,UNS:0.039755,UNS:0.039353,SAT:0.618726,-1.0,UNS:0.040352,UNS:0.040342,UNS:0.041641,UNS:0.039171,UNS:0.039709,UNS:0.038996
159,UNS:0.038119,UNS:0.038627,UNS:0.038745,UNS:0.040323,-1.0,UNS:0.098345,UNS:0.0379,UNS:0.041798,UNS:0.041926,SAT:0.40409
160,UNS:0.039647,UNS:0.040631,UNS:0.037898,UNS:0.040611,-1.0,UNS:0.037764,UNS:0.039796,UNS:0.037769,UNS:0.039864,UNS:0.038344
161,UNS:0.038739,UNS:0.038284,UNS:0.040087,UNS:0.038792,UNS:0.038177,UNS:0.038004,-1.0,UNS:0.038125,UNS:0.037638,UNS:0.038339
162,UNS:0.03801,UNS:0.038893,UNS:0.038184,UNS:0.038829,UNS:0.038126,-1.0,UNS:0.037656,UNS:0.039617,UNS:0.037909,UNS:0.04108
163,UNS:0.039306,UNS:0.037965,UNS:0.037782,UNS:0.038219,-1.0,UNS:0.03866,UNS:0.037939,UNS:0.039386,UNS:0.038895,UNS:0.039707
164,UNS:0.038204,UNS:0.038483,UNS:0.038176,UNS:0.038202,SAT:0.483724,UNS:0.038723,-1.0,UNS:0.040462,UNS:0.039273,UNS:0.037766
165,UNS:0.037868,UNS:0.039124,UNS:0.038728,UNS:0.037668,UNS:0.041989,-1.0,UNS:0.041256,UNS:0.039141,UNS:0.04039,UNS:0.038703
166,UNS:0.038832,UNS:0.041971,UNS:0.038692,UNS:0.039697,-1.0,UNS:0.038321,UNS:0.039254,UNS:0.039475,UNS:0.039019,UNS:0.038161
167,UNS:0.038311,UNS:0.357297,UNS:0.070432,SAT:1.547196,UNS:0.052651,-1.0,UNS:0.09767,UNS:0.038195,UNS:0.043259,UNS:0.039241
168,UNS:0.039363,-1.0,UNS:0.040074,UNS:0.043064,UNS:0.038603,UNS:0.045238,UNS:0.039379,UNS:0.038738,UNS:0.038872,UNS:0.038283
169,UNS:0.039838,UNS:0.039205,UNS:0.040555,UNS:0.046201,-1.0,UNS:0.047285,UNS:0.054148,UNS:0.055455,UNS:0.048552,UNS:0.04399
170,UNS:0.041501,UNS:0.041405,UNS:0.040306,UNS:0.055385,-1.0,UNS:0.039161,UNS:0.043108,UNS:0.040046,UNS:0.041213,UNS:0.042897
171,UNS:0.042886,UNS:0.439959,SAT:0.531723,UNS:0.622956,UNS:0.039494,UNS:0.038828,UNS:0.038119,-1.0,SAT:1.276249,UNS:0.050125
172,UNS:0.038776,UNS:0.038762,-1.0,UNS:0.097902,UNS:0.038328,UNS:0.040929,UNS:0.051852,UNS:0.039578,UNS:0.041254,UNS:0.037801
173,UNS:0.041388,UNS:0.04158,UNS:0.041504,-1.0,UNS:0.040421,UNS:0.045131,UNS:0.038735,UNS:0.038247,UNS:0.039745,UNS:0.03912
174,UNS:0.039135,UNS:0.041824,-1.0,UNS:0.041086,UNS:0.039197,UNS:0.039256,UNS:0.039924,UNS:0.039018,UNS:0.038706,UNS:0.038304
175,UNS:0.039605,UNS:0.268165,UNS:0.039905,UNS:0.039395,UNS:0.038973,UNS:0.041275,UNS:0.048486,-1.0,UNS:0.039883,UNS:0.041586
176,UNS:0.039919,-1.0,UNS:0.046031,UNS:0.038559,UNS:0.039938,UNS:0.039523,UNS:0.038934,UNS:0.038781,UNS:0.039875,UNS:0.039137
177,UNS:0.039697,UNS:0.038594,UNS:0.038938,UNS:0.039245,UNS:0.03876,UNS:0.040707,UNS:0.039813,UNS:0.038682,-1.0,UNS:0.039344
178,UNS:0.038286,-1.0,UNS:0.038137,UNS:0.039367,UNS:0.05167,UNS:0.040191,UNS:0.039075,UNS:0.040109,UNS:0.039433,UNS:0.039935
179,UNS:0.038303,UNS:0.038548,UNS:0.039648,UNS:0.038622,UNS:0.041743,UNS:0.039669,UNS:0.038556,UNS:0.038445,-1.0,UNS:0.041373
180,UNS:0.039579,-1.0,UNS:0.040031,UNS:0.038565,UNS:0.038486,UNS:0.041643,UNS:0.03925,UNS:0.03967,UNS:0.037966,UNS:0.043216
181,UNS:0.040609,UNS:0.040184,UNS:0.039728,UNS:0.041708,UNS:0.039553,UNS:0.043337,UNS:0.046371,UNS:0.041903,-1.0,UNS:0.040844
182,UNS:0.042101,UNS:0.039842,UNS:0.038511,UNS:0.044406,UNS:0.047143,-1.0,UNS:0.038608,UNS:0.038705,UNS:0.039562,UNS:0.042816
183,-1.0,UNS:0.03933,UNS:0.038636,UNS:0.039487,UNS:0.039348,UNS:0.038306,UNS:0.047111,UNS:0.038336,UNS:0.039408,UNS:0.039909
184,UNS:0.040192,UNS:0.046032,SAT:0.483321,UNS:0.041092,UNS:0.039368,UNS:0.039114,UNS:0.038029,UNS:0.037948,-1.0,UNS:0.038893
185,UNS:0.039277,UNS:0.040303,UNS:0.038293,UNS:0.038548,UNS:0.040815,UNS:0.038188,UNS:0.038357,UNS:0.038557,UNS:0.038912,-1.0
186,UNS:0.03848,UNS:0.043556,-1.0,UNS:0.092303,UNS:0.041427,UNS:0.039482,UNS:0.038813,UNS:0.039805,UNS:0.040988,UNS:0.038346
187,UNS:0.038473,UNS:0.038856,UNS:0.038638,UNS:0.039802,UNS:0.038869,-1.0,UNS:0.038054,UNS:0.039715,UNS:0.038837,UNS:0.038668
188,-1.0,UNS:0.038533,UNS:0.039821,UNS:0.038885,UNS:0.038774,UNS:0.039101,UNS:0.038384,UNS:0.038273,UNS:0.038524,UNS:0.038632
189,UNS:0.039186,-1.0,UNS:0.038759,UNS:0.03878,UNS:0.039225,UNS:0.038957,UNS:0.038169,UNS:0.039126,UNS:0.039599,UNS:0.039092
190,UNS:0.039741,-1.0,UNS:0.037983,UNS:0.038634,UNS:0.043974,UNS:0.038957,UNS:0.03938,UNS:0.038966,UNS:0.03839,UNS:0.047333
191,UNS:0.044328,-1.0,UNS:0.038442,UNS:0.044457,UNS:0.047771,UNS:0.038275,UNS:0.041136,UNS:0.050135,UNS:0.03866,UNS:0.038677
192,-1.0,UNS:0.039775,UNS:0.041136,UNS:0.039646,UNS:0.041947,UNS:0.038413,UNS:0.041121,UNS:0.038709,UNS:0.038207,UNS:0.038111
193,UNS:0.03947,UNS:0.039415,UNS:0.03909,UNS:0.038953,UNS:0.10302,UNS:0.038405,UNS:0.039576,UNS:0.042668,UNS:0.039122,-1.0
194,-1.0,UNS:0.039653,UNS:0.03802,UNS:0.03839,UNS:0.039283,UNS:0.038614,UNS:0.039359,UNS:0.038004,UNS:0.038089,UNS:0.03832
195,UNS:0.039515,SAT:0.721924,UNS:0.10302,-1.0,SAT:0.727877,SAT:0.742385,UNS:0.697097,SAT:1.963505,UNS:0.038123,UNS:0.104155
196,UNS:0.038187,-1.0,UNS:0.039532,UNS:0.039331,UNS:0.037943,UNS:0.0447,UNS:0.039816,UNS:0.03939,UNS:0.038407,UNS:0.038034
197,UNS:0.039113,UNS:0.039216,UNS:0.039469,UNS:0.039391,UNS:0.040779,UNS:0.038004,-1.0,UNS:0.038547,UNS:0.040171,UNS:0.039668
198,UNS:0.038445,UNS:0.038141,UNS:0.038355,UNS:0.039442,-1.0,UNS:0.038855,UNS:0.041864,UNS:0.038726,UNS:0.041635,UNS:0.03833
199,UNS:0.03901,UNS:0.038267,-1.0,UNS:0.038644,UNS:0.038521,UNS:0.038192,UNS:0.038939,UNS:0.039111,UNS:0.037968,UNS:0.037964
