,0,1,2,3,4,5,6,7,8,9
11,UNS:0.04251,UNS:0.116117,SAT:2.250247,SAT:4.265738,UNS:0.038923,UNS:0.039426,UNS:0.039069,-1.0,UNS:0.112293,UNS:0.08867
12,UNS:0.042101,UNS:0.042719,UNS:0.039922,-1.0,UNS:0.040335,UNS:0.040101,UNS:0.039349,UNS:0.045481,UNS:0.041879,UNS:0.046181
13,UNS:0.041774,UNS:0.040123,UNS:0.040432,UNS:0.042413,UNS:0.041411,UNS:0.039685,UNS:0.040446,UNS:0.044342,UNS:0.041782,-1.0
14,UNS:0.046985,UNS:0.044968,UNS:0.04699,UNS:0.068996,UNS:0.039173,UNS:0.041588,UNS:0.039246,-1.0,UNS:0.043907,UNS:0.042977
15,UNS:0.039235,UNS:0.043581,UNS:0.045089,UNS:0.038601,-1.0,SAT:1.612317,UNS:0.043319,UNS:0.103743,UNS:0.046934,SAT:0.451034
16,UNS:0.042793,UNS:0.04256,UNS:0.039868,UNS:0.038929,-1.0,UNS:0.04379,UNS:0.040355,UNS:0.040217,UNS:0.039028,UNS:0.10498
17,UNS:0.038748,UNS:0.039533,UNS:0.030877,UNS:0.025169,-1.0,UNS:0.028854,UNS:0.026473,UNS:0.038134,UNS:0.041082,UNS:0.039875
18,UNS:0.042891,UNS:0.039004,UNS:0.038657,UNS:0.038797,UNS:0.100061,UNS:0.039928,UNS:0.046377,UNS:0.105954,UNS:0.047271,-1.0
19,UNS:0.098867,UNS:0.097269,-1.0,UNS:0.098467,UNS:0.66845,UNS:0.100471,UNS:0.121977,SAT:0.641762,SAT:1.062447,SAT:1.207905
20,UNS:0.039846,UNS:0.038018,UNS:0.043687,UNS:0.039843,UNS:0.040267,-1.0,UNS:0.039306,UNS:0.040224,UNS:0.043415,UNS:0.047737
21,UNS:0.040188,UNS:0.039403,UNS:0.039265,UNS:0.045508,-1.0,UNS:0.102587,SAT:1.567437,UNS:0.121169,UNS:0.106894,UNS:0.112919
22,UNS:0.038959,UNS:0.04905,UNS:0.038691,UNS:0.038405,UNS:0.040273,UNS:0.038303,UNS:0.039562,-1.0,UNS:0.039109,UNS:0.040043
23,UNS:0.042674,UNS:0.042661,UNS:0.044044,UNS:0.041912,UNS:0.040852,UNS:0.04078,-1.0,UNS:0.040541,UNS:0.045859,UNS:0.041144
24,UNS:0.040755,SAT:0.458699,UNS:0.043271,SAT:0.871077,SAT:0.831184,SAT:0.833282,SAT:0.944346,-1.0,SAT:0.582763,SAT:0.457568
25,UNS:0.040992,UNS:0.039933,UNS:0.038727,UNS:0.043632,UNS:0.09667,UNS:0.038909,UNS:0.039694,UNS:0.040967,UNS:0.03914,-1.0
26,-1.0,UNS:0.553822,SAT:1.547548,SAT:0.462137,UNS:0.052098,SAT:0.453552,UNS:0.188758,UNS:0.04771,UNS:0.702543,UNS:11.449114
27,UNS:0.047013,UNS:0.038733,UNS:0.049323,UNS:0.055936,UNS:0.038963,-1.0,UNS:0.039558,UNS:0.04001,UNS:0.038771,UNS:0.039019
28,UNS:0.062986,UNS:0.039271,UNS:0.041341,UNS:0.03949,UNS:0.039076,UNS:0.039734,UNS:0.039451,UNS:0.039475,-1.0,UNS:0.043257
29,UNS:0.037933,UNS:0.049237,UNS:0.038939,UNS:0.038451,UNS:0.039814,-1.0,UNS:0.038584,UNS:0.03925,UNS:0.038733,UNS:0.038823
30,UNS:0.037977,UNS:0.039277,UNS:0.038997,UNS:0.038381,UNS:0.03798,UNS:0.04192,-1.0,UNS:0.041741,UNS:0.038555,UNS:0.039232
31,UNS:0.038467,UNS:0.038908,UNS:0.038214,UNS:0.039309,UNS:0.038676,UNS:0.043233,-1.0,UNS:0.038613,UNS:0.038556,UNS:0.038777
32,UNS:0.045117,UNS:0.042419,UNS:0.03788,UNS:0.038307,UNS:0.038907,-1.0,UNS:0.038158,UNS:0.03807,UNS:0.039521,UNS:0.03892
33,UNS:0.040116,UNS:0.039891,SAT:0.448599,UNS:0.038163,UNS:0.038129,UNS:0.038543,UNS:0.04064,-1.0,UNS:0.03897,UNS:0.038474
34,UNS:0.038357,UNS:0.039954,UNS:0.039168,UNS:0.038814,UNS:0.056158,UNS:0.038204,UNS:0.038222,UNS:0.042561,-1.0,UNS:0.038832
35,UNS:0.039394,-1.0,UNS:0.049493,UNS:0.038108,UNS:0.038275,UNS:0.038757,UNS:0.038807,UNS:0.038205,UNS:0.039473,UNS:0.038281
36,-1.0,UNS:0.038846,UNS:0.038359,UNS:0.039107,UNS:0.038598,UNS:0.038031,UNS:0.041408,UNS:0.038523,UNS:0.038882,UNS:0.038317
37,UNS:0.03839,-1.0,UNS:0.039116,UNS:0.038595,UNS:0.054095,UNS:0.03857,UNS:0.038548,UNS:0.048616,UNS:0.04105,UNS:0.038838
38,UNS:0.038145,UNS:0.038552,UNS:0.039223,UNS:0.039073,UNS:0.039654,UNS:0.039213,-1.0,UNS:0.041093,UNS:0.038792,UNS:0.038294
39,UNS:0.041106,UNS:0.039152,UNS:0.105031,UNS:0.040518,-1.0,UNS:0.039397,UNS:0.102671,UNS:0.101274,UNS:0.108312,UNS:0.110369
40,UNS:0.038639,UNS:0.03946,UNS:0.039905,UNS:0.039287,UNS:0.046591,UNS:0.044294,-1.0,UNS:0.039272,UNS:0.04029,UNS:0.040889
41,UNS:0.047203,UNS:0.041497,UNS:0.039778,UNS:0.039007,UNS:0.039746,UNS:0.040073,UNS:0.043678,-1.0,UNS:0.047965,UNS:0.038999
42,UNS:0.038841,UNS:0.051537,UNS:0.100438,-1.0,UNS:0.039599,UNS:0.042325,UNS:0.040285,UNS:0.038201,UNS:0.039568,UNS:0.038515
43,UNS:0.040593,-1.0,UNS:0.039201,UNS:0.038456,UNS:0.042527,UNS:0.040243,UNS:0.039504,UNS:0.038344,UNS:0.038818,UNS:0.044901
44,UNS:0.05858,UNS:0.047542,UNS:0.109392,UNS:0.097796,UNS:0.038189,UNS:0.039891,UNS:0.03878,-1.0,UNS:0.038541,UNS:0.098267
45,UNS:0.038586,-1.0,UNS:0.03861,UNS:0.038574,UNS:0.038366,UNS:0.038895,UNS:0.039006,UNS:0.03911,UNS:0.039649,UNS:0.038542
46,UNS:0.038308,UNS:0.039235,UNS:0.038755,UNS:0.040212,UNS:0.039461,UNS:0.038422,UNS:0.038499,UNS:0.038147,-1.0,UNS:0.03808
47,UNS:0.038286,UNS:0.038033,-1.0,UNS:0.038814,UNS:0.03879,UNS:0.038721,UNS:0.039856,UNS:0.038159,UNS:0.03913,UNS:0.038331
48,-1.0,UNS:0.043448,UNS:0.03873,UNS:0.038206,UNS:0.041041,UNS:0.037926,UNS:0.038302,UNS:0.038696,UNS:0.038429,UNS:0.039737
49,UNS:0.0995,SAT:0.600206,-1.0,UNS:0.095802,SAT:0.444464,SAT:0.602214,SAT:0.637755,SAT:1.004915,SAT:0.538213,SAT:0.469172
50,UNS:0.038252,UNS:0.041263,UNS:0.039586,UNS:0.041022,UNS:0.131012,UNS:0.26537,UNS:0.042422,UNS:0.162617,UNS:0.03967,-1.0
51,UNS:0.03861,UNS:0.03965,UNS:0.06778,SAT:0.399703,UNS:0.039453,SAT:0.443627,UNS:0.044167,UNS:0.038439,SAT:0.406627,-1.0
52,UNS:0.039077,UNS:0.039136,UNS:0.042978,UNS:0.04192,UNS:0.050099,-1.0,UNS:0.043344,UNS:0.038209,UNS:0.039078,UNS:0.037845
53,UNS:0.038433,UNS:0.053213,UNS:0.038094,UNS:0.038147,UNS:0.042821,-1.0,UNS:0.038728,UNS:0.038291,UNS:0.038742,UNS:0.038746
54,UNS:0.038029,-1.0,UNS:0.038672,UNS:0.039242,UNS:0.038988,UNS:0.038201,UNS:0.042487,UNS:0.038444,UNS:0.038544,UNS:0.038817
55,UNS:0.038194,UNS:0.038759,UNS:0.038383,UNS:0.042324,UNS:0.040574,-1.0,UNS:0.05073,UNS:0.038738,UNS:0.039108,UNS:0.03864
56,UNS:0.051182,UNS:0.040263,UNS:0.046581,UNS:0.038652,UNS:0.095233,UNS:0.042971,-1.0,UNS:0.03868,UNS:0.038571,UNS:0.042859
57,-1.0,UNS:0.038248,UNS:0.039406,UNS:0.03939,UNS:0.039735,UNS:0.039567,UNS:0.039104,UNS:0.039258,UNS:0.038573,UNS:0.041547
58,UNS:0.03846,UNS:0.053598,SAT:0.886489,-1.0,UNS:0.050219,UNS:0.038954,UNS:0.044496,UNS:0.059295,UNS:0.039865,UNS:0.046913
59,UNS:0.043609,UNS:0.04487,UNS:0.039012,UNS:0.043842,-1.0,SAT:3.547686,UNS:0.042754,UNS:0.042312,UNS:0.040092,SAT:0.692064
60,UNS:0.04067,UNS:0.039316,UNS:0.039528,UNS:0.038724,-1.0,UNS:0.039359,UNS:0.048088,UNS:0.039219,UNS:0.038476,UNS:0.043244
61,UNS:0.038328,UNS:0.043202,UNS:0.059982,UNS:0.038733,UNS:0.039498,UNS:0.04126,-1.0,UNS:0.039539,UNS:0.040727,UNS:0.038964
62,UNS:0.041271,UNS:0.04033,UNS:0.038403,UNS:0.042344,UNS:0.039161,-1.0,UNS:0.039799,UNS:0.039166,UNS:0.039014,UNS:0.038734
63,UNS:0.038741,UNS:0.042079,UNS:0.038126,UNS:0.039668,-1.0,UNS:0.038616,UNS:0.039267,UNS:0.039147,UNS:0.039019,UNS:0.042596
64,UNS:0.038537,UNS:0.038725,UNS:0.038143,UNS:0.039136,SAT:0.725784,UNS:0.039912,-1.0,UNS:0.038531,UNS:0.038311,UNS:0.052222
65,UNS:0.051208,UNS:0.039,UNS:0.040248,UNS:0.040102,UNS:0.038652,-1.0,UNS:0.039038,UNS:0.047332,UNS:0.038054,UNS:0.038322
66,UNS:0.038809,UNS:0.042333,UNS:0.038966,UNS:0.051479,-1.0,UNS:0.039175,UNS:0.03937,UNS:0.038203,UNS:0.038133,UNS:0.042026
67,UNS:0.086938,SAT:1.109421,SAT:1.258898,SAT:0.926871,SAT:7.222602,-1.0,TIMEOUT,UNS:0.114936,UNS:1.696451,UNS:0.098489
68,UNS:0.042411,-1.0,UNS:0.038573,UNS:0.038656,UNS:0.039392,UNS:0.045588,UNS:0.038934,UNS:0.038237,UNS:0.038326,UNS:0.038603
69,UNS:0.040194,UNS:0.038635,UNS:0.039878,UNS:0.039042,-1.0,UNS:0.038435,UNS:0.03859,UNS:0.039738,UNS:0.041785,UNS:0.045792
70,UNS:0.039998,UNS:0.039753,UNS:0.038781,UNS:0.039327,-1.0,UNS:0.040288,UNS:0.039017,UNS:0.038625,UNS:0.038401,UNS:0.038769
71,UNS:0.039975,UNS:0.040006,SAT:1.170978,UNS:0.040548,UNS:0.038312,UNS:0.038054,UNS:0.045705,-1.0,UNS:0.038614,UNS:0.038554
72,UNS:0.050447,UNS:0.038636,-1.0,UNS:0.09466,UNS:0.039921,UNS:0.038345,UNS:0.04246,UNS:0.038431,UNS:0.100572,UNS:0.037897
73,UNS:0.038237,UNS:0.038669,UNS:0.038134,-1.0,UNS:0.038712,UNS:0.038928,UNS:0.039301,UNS:0.038681,UNS:0.039141,UNS:0.038742
74,UNS:0.046516,UNS:0.042182,-1.0,UNS:0.038297,UNS:0.038652,UNS:0.04008,UNS:0.040183,UNS:0.060132,UNS:0.043082,UNS:0.045543
75,UNS:0.043165,UNS:0.03837,UNS:0.041447,UNS:0.039397,UNS:0.038585,UNS:0.045192,UNS:0.038977,-1.0,UNS:0.041838,UNS:0.041461
76,UNS:0.040746,-1.0,UNS:0.04087,UNS:0.039518,UNS:0.041659,UNS:0.039368,UNS:0.090802,UNS:0.041193,UNS:0.039726,UNS:0.038798
77,UNS:0.053351,UNS:0.038846,UNS:0.038751,UNS:0.038524,UNS:0.039187,UNS:0.039656,UNS:0.039102,UNS:0.052076,-1.0,UNS:0.038634
78,UNS:0.045374,-1.0,UNS:0.03898,UNS:0.040008,UNS:0.040018,UNS:0.038785,UNS:0.038164,UNS:0.038749,UNS:0.040885,UNS:0.040803
79,UNS:0.038312,UNS:0.050769,UNS:0.038921,UNS:0.038622,UNS:0.039343,UNS:0.039865,UNS:0.039024,UNS:0.039739,-1.0,UNS:0.040881
80,UNS:0.040785,-1.0,UNS:0.039388,UNS:0.039929,UNS:0.038585,UNS:0.042511,UNS:0.039111,UNS:0.049288,UNS:0.038555,UNS:0.043356
81,UNS:0.041633,UNS:0.040766,UNS:0.043408,UNS:0.040489,UNS:0.042238,UNS:0.039584,UNS:0.039435,UNS:0.039584,-1.0,UNS:0.042276
82,UNS:0.038725,UNS:0.038994,UNS:0.038756,UNS:0.039244,UNS:0.040417,-1.0,UNS:0.052226,UNS:0.038468,UNS:0.040109,UNS:0.039664
83,-1.0,UNS:0.04157,UNS:0.038611,UNS:0.039197,UNS:0.043691,UNS:0.038702,UNS:0.049217,UNS:0.040214,UNS:0.039474,UNS:0.039129
84,UNS:0.038525,UNS:0.112946,SAT:8.326075,UNS:0.110932,UNS:0.038672,UNS:0.039149,UNS:0.101582,UNS:0.043018,-1.0,UNS:0.048615
85,UNS:0.039934,UNS:0.040054,UNS:0.040921,UNS:0.039685,UNS:0.097421,UNS:0.043178,UNS:0.040126,UNS:0.03852,UNS:0.038377,-1.0
86,UNS:0.039975,UNS:0.100683,-1.0,UNS:0.098547,UNS:0.038891,UNS:0.03892,UNS:0.040344,UNS:0.043781,UNS:0.155866,UNS:0.042684
87,UNS:0.038124,UNS:0.040053,UNS:0.040271,SAT:0.428066,UNS:0.038982,-1.0,UNS:0.038277,UNS:0.037822,UNS:0.038758,UNS:0.039647
88,-1.0,UNS:0.039983,UNS:0.042847,UNS:0.042745,UNS:0.041568,UNS:0.041458,UNS:0.040588,UNS:0.040174,UNS:0.039321,UNS:0.039275
89,UNS:0.040023,-1.0,UNS:0.039971,UNS:1.505558,UNS:0.36409,TIMEOUT,UNS:0.047425,UNS:0.326107,UNS:0.044221,UNS:0.041476
90,UNS:0.041505,-1.0,UNS:0.04196,UNS:0.039549,UNS:0.039405,UNS:0.040574,UNS:0.039317,UNS:0.042406,UNS:0.097799,UNS:0.038794
91,UNS:0.038858,-1.0,UNS:0.040983,UNS:0.097955,UNS:0.039674,UNS:0.099182,UNS:0.038619,UNS:0.039799,UNS:0.038482,UNS:0.039825
92,-1.0,UNS:0.038658,UNS:0.039834,UNS:0.038806,UNS:0.042755,UNS:0.088161,UNS:0.046907,UNS:0.039269,UNS:0.038956,UNS:0.039741
93,UNS:0.040115,UNS:0.04991,UNS:0.038474,UNS:0.70319,SAT:7.021659,SAT:3.425511,UNS:0.03916,UNS:0.096943,UNS:0.104228,-1.0
94,-1.0,UNS:0.038359,UNS:0.041587,UNS:0.03889,UNS:0.039452,UNS:0.0397,UNS:0.038792,UNS:0.039919,UNS:0.038526,UNS:0.038481
95,UNS:0.038716,SAT:1.511576,UNS:0.099877,-1.0,SAT:1.205057,SAT:0.83224,SAT:1.738337,SAT:0.592349,UNS:0.09887,TIMEOUT
96,UNS:0.041072,-1.0,UNS:0.041475,UNS:0.041307,UNS:0.039326,UNS:0.042039,UNS:0.039267,UNS:0.040083,UNS:0.039517,UNS:0.040778
97,UNS:0.039089,UNS:0.03946,UNS:0.039742,UNS:0.041034,UNS:0.043494,UNS:0.040034,-1.0,UNS:0.042311,UNS:0.039769,UNS:0.039207
98,UNS:0.040322,UNS:0.039882,UNS:0.040791,UNS:0.041813,-1.0,UNS:0.061967,UNS:0.041299,UNS:0.044642,UNS:0.040991,UNS:0.040234
99,UNS:0.041075,UNS:0.0466,-1.0,UNS:0.039536,UNS:0.043272,UNS:0.043667,UNS:0.040745,UNS:0.041661,UNS:0.047836,UNS:0.046104
