,0,1,2,3,4,5,6,7,8,9
66,UNS:0.047839,SAT:1.478703,SAT:0.342377,SAT:0.583744,SAT:0.322899,SAT:38.820942,-1.0,SAT:0.882242,SAT:1.994118,UNS:0.0474
67,UNS:0.052554,UNS:0.048374,UNS:0.048068,UNS:0.05,-1.0,UNS:0.047479,UNS:0.06422,UNS:0.050952,UNS:0.04833,UNS:0.050894
68,UNS:0.049363,UNS:0.050985,UNS:0.051172,-1.0,UNS:0.05474,UNS:0.047775,UNS:0.053735,UNS:0.047915,UNS:0.050013,UNS:0.051309
69,-1.0,UNS:0.048482,UNS:0.049866,UNS:0.056159,UNS:0.051424,UNS:0.051432,UNS:0.052242,UNS:0.051766,UNS:0.048417,UNS:0.049259
70,UNS:0.048904,UNS:0.048199,UNS:0.048119,UNS:0.047385,UNS:0.048969,UNS:0.048279,UNS:0.047065,-1.0,UNS:0.04994,UNS:0.049197
71,-1.0,UNS:0.047996,UNS:0.047653,UNS:0.048381,UNS:0.048707,UNS:0.048241,UNS:0.048308,UNS:0.048207,UNS:0.04784,UNS:0.047534
72,UNS:0.050728,UNS:0.05199,-1.0,SAT:0.871003,UNS:0.052167,UNS:0.049234,UNS:0.051814,UNS:0.049623,UNS:0.048768,UNS:0.051811
73,UNS:0.04874,SAT:1.496978,SAT:2.869368,SAT:2.889372,UNS:0.051064,UNS:0.052135,UNS:0.049538,SAT:0.287487,SAT:0.655203,-1.0
74,UNS:0.05635,-1.0,UNS:0.048905,UNS:0.179597,UNS:0.050855,UNS:1.379345,UNS:0.059923,UNS:0.047834,UNS:0.050322,UNS:0.047416
75,UNS:0.048863,UNS:0.048028,UNS:0.04795,UNS:0.049938,UNS:0.063205,UNS:0.047909,UNS:0.04808,-1.0,UNS:0.053439,UNS:0.05894
76,UNS:0.06196,UNS:0.085196,UNS:0.052126,-1.0,UNS:0.055511,SAT:2.966491,UNS:0.057157,UNS:0.049996,UNS:0.053754,UNS:0.049364
77,UNS:0.070916,UNS:0.653069,-1.0,SAT:0.430907,SAT:0.988752,SAT:0.451184,UNS:0.908846,SAT:0.775961,SAT:0.752789,SAT:0.41574
78,UNS:0.052986,UNS:0.053592,TIMEOUT,SAT:4.052416,UNS:0.049502,UNS:0.049531,UNS:0.051207,SAT:0.531543,SAT:21.441944,-1.0
79,UNS:0.051819,UNS:0.048387,UNS:0.047922,UNS:0.04983,UNS:0.049878,UNS:0.049365,UNS:0.051281,-1.0,UNS:0.049712,UNS:0.051494
80,UNS:0.047442,UNS:0.049831,UNS:0.053099,UNS:0.052035,UNS:0.052611,UNS:0.049677,UNS:0.055374,-1.0,UNS:0.052436,UNS:0.054166
81,UNS:0.048471,UNS:0.050617,UNS:0.049952,UNS:0.051561,UNS:0.049376,UNS:0.051613,-1.0,UNS:0.052022,UNS:0.052355,UNS:0.049423
82,UNS:0.048838,UNS:0.0486,-1.0,UNS:0.049448,UNS:0.05096,UNS:0.048438,UNS:0.050062,UNS:0.051733,UNS:0.05084,UNS:0.076037
83,UNS:0.04797,UNS:0.053661,UNS:0.048836,UNS:0.058473,UNS:0.054083,UNS:0.048461,UNS:0.049425,-1.0,UNS:0.051328,UNS:0.053027
84,UNS:0.053194,UNS:0.051764,UNS:0.052195,UNS:0.051216,SAT:0.886129,SAT:0.805977,SAT:14.510545,UNS:0.048029,-1.0,SAT:0.41038
85,UNS:0.050533,UNS:0.05671,UNS:0.054366,UNS:0.059931,-1.0,UNS:0.064385,UNS:0.055661,UNS:0.052951,UNS:0.048667,UNS:0.049926
86,UNS:0.05184,UNS:0.051232,UNS:0.052214,UNS:0.075832,UNS:0.100804,UNS:0.04752,UNS:0.050114,-1.0,UNS:0.048909,UNS:0.051147
87,UNS:0.048271,UNS:0.051796,UNS:0.049547,-1.0,SAT:1.739136,SAT:1.645557,UNS:0.049379,UNS:0.049037,UNS:0.051089,UNS:0.062029
88,UNS:0.054189,UNS:0.048591,UNS:0.049379,UNS:0.049093,UNS:0.050413,UNS:0.04908,-1.0,UNS:0.04882,UNS:0.047867,UNS:0.059869
89,UNS:0.060538,-1.0,TIMEOUT,TIMEOUT,UNS:0.055511,TIMEOUT,UNS:22.328744,TIMEOUT,UNS:1.083743,UNS:0.049132
90,UNS:0.059218,UNS:0.048492,UNS:0.047705,-1.0,UNS:0.052233,UNS:0.04965,UNS:0.049806,UNS:0.048222,UNS:0.048688,UNS:0.04977
91,UNS:0.055342,UNS:0.051766,UNS:0.051363,UNS:0.048293,UNS:0.048259,UNS:0.052205,-1.0,UNS:0.052746,UNS:0.052322,UNS:0.051388
92,UNS:0.049191,SAT:1.983419,SAT:3.873978,SAT:8.454048,SAT:0.300964,UNS:0.639465,SAT:0.770199,SAT:4.551925,SAT:0.954565,-1.0
93,UNS:0.049534,UNS:0.048432,UNS:0.052743,-1.0,UNS:0.052032,UNS:0.049785,UNS:0.048998,UNS:0.049409,UNS:0.050078,UNS:0.054717
94,UNS:0.049224,-1.0,UNS:0.053399,UNS:0.053228,UNS:0.054728,UNS:0.04943,UNS:0.051673,UNS:0.050326,UNS:0.052112,UNS:0.060456
95,SAT:0.728861,UNS:0.322645,SAT:1.508064,SAT:1.927883,-1.0,SAT:1.760063,SAT:1.321924,SAT:0.395705,SAT:1.991127,SAT:0.612442
96,UNS:0.050943,-1.0,UNS:1.289547,TIMEOUT,TIMEOUT,SAT:2.610158,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
97,UNS:0.052567,UNS:0.293342,SAT:0.505888,UNS:0.254501,UNS:0.049488,UNS:0.049391,UNS:0.067801,-1.0,SAT:1.338907,SAT:1.130554
98,UNS:0.052924,UNS:0.049174,UNS:0.049761,UNS:0.048709,UNS:0.049704,UNS:0.049191,-1.0,UNS:0.049775,UNS:0.049824,UNS:0.049574
99,UNS:0.054574,UNS:0.052034,UNS:0.04908,UNS:0.05397,UNS:0.050937,UNS:0.049414,UNS:0.049567,UNS:0.049581,UNS:0.055839,-1.0
100,UNS:0.051541,TIMEOUT,SAT:0.722363,UNS:0.053535,UNS:0.20105,UNS:0.058432,-1.0,TIMEOUT,UNS:0.052352,UNS:0.051719
101,-1.0,UNS:0.05209,UNS:0.049744,UNS:0.064804,UNS:0.050115,UNS:0.053905,UNS:0.056586,UNS:0.064538,UNS:0.049611,UNS:0.054968
102,UNS:0.051945,UNS:0.049802,UNS:0.051831,UNS:0.058265,UNS:0.050595,-1.0,UNS:0.050276,UNS:0.061094,UNS:0.051285,UNS:0.051922
103,UNS:0.051639,UNS:0.054444,UNS:0.052389,UNS:0.050723,-1.0,UNS:0.051325,UNS:0.053348,UNS:0.054018,UNS:0.049843,UNS:0.051234
104,UNS:0.051202,UNS:0.064842,UNS:0.0499,UNS:0.058446,UNS:0.053118,SAT:0.305236,UNS:0.057233,UNS:0.05219,UNS:0.058083,-1.0
105,UNS:0.058461,UNS:0.051314,UNS:0.055789,UNS:0.055947,UNS:0.050375,UNS:0.054542,UNS:0.052249,UNS:0.051442,UNS:0.051935,-1.0
106,UNS:0.05159,UNS:0.05209,-1.0,UNS:0.051257,UNS:0.053123,UNS:0.056008,UNS:0.051418,UNS:0.051124,UNS:0.051819,UNS:0.067392
107,UNS:0.6462,-1.0,SAT:5.189484,SAT:7.759217,TIMEOUT,SAT:13.029356,SAT:3.779836,SAT:4.651993,TIMEOUT,TIMEOUT
