,0,1,2,3,4,5,6,7,8,9
14,UNS:0.04033,UNS:0.044777,UNS:0.03854,UNS:0.038789,UNS:0.038292,UNS:0.040381,UNS:0.039252,-1.0,UNS:0.044565,UNS:0.039599
15,UNS:0.040988,UNS:0.038944,UNS:0.04035,UNS:0.038983,-1.0,UNS:0.038844,UNS:0.038288,UNS:0.040517,UNS:0.039432,SAT:0.440489
16,UNS:0.038494,UNS:0.038913,UNS:0.038634,UNS:0.039309,-1.0,UNS:0.038207,UNS:0.038973,UNS:0.039048,UNS:0.042922,UNS:0.038301
17,UNS:0.040145,UNS:0.04129,UNS:0.039535,UNS:0.040131,-1.0,UNS:0.039899,UNS:0.039079,UNS:0.038727,UNS:0.038419,UNS:0.039625
18,UNS:0.040245,UNS:0.038846,UNS:0.037895,UNS:0.038418,UNS:0.041897,UNS:0.038897,UNS:0.040058,UNS:0.039289,UNS:0.038771,-1.0
19,UNS:0.101907,UNS:0.095572,-1.0,UNS:0.09703,UNS:0.039629,UNS:0.095912,UNS:0.099176,SAT:0.572134,SAT:0.808505,UNS:0.627284
20,UNS:0.039702,UNS:0.039502,UNS:0.038005,UNS:0.038445,UNS:0.039016,-1.0,UNS:0.038021,UNS:0.038923,UNS:0.038823,UNS:0.038419
21,UNS:0.038754,UNS:0.038946,UNS:0.038491,UNS:0.038492,-1.0,UNS:0.039102,UNS:0.12523,UNS:0.038353,UNS:0.038393,UNS:0.09929
22,UNS:0.038573,UNS:0.0391,UNS:0.039072,UNS:0.03864,UNS:0.038789,UNS:0.038207,UNS:0.038972,-1.0,UNS:0.039847,UNS:0.038602
23,UNS:0.039782,UNS:0.038852,UNS:0.039488,UNS:0.038817,UNS:0.039991,UNS:0.03846,-1.0,UNS:0.041231,UNS:0.038297,UNS:0.039319
24,UNS:0.03901,SAT:0.857906,UNS:0.038016,SAT:0.78967,SAT:0.466515,SAT:1.241367,UNS:0.048955,-1.0,UNS:0.102321,SAT:0.446136
25,UNS:0.039288,UNS:0.038873,UNS:0.040877,UNS:0.038617,UNS:0.039859,UNS:0.040241,UNS:0.040068,UNS:0.038619,UNS:0.038729,-1.0
26,-1.0,UNS:0.038232,UNS:0.039295,UNS:0.038598,UNS:0.038438,UNS:0.041497,UNS:0.038748,UNS:0.039308,UNS:0.040514,UNS:0.039115
27,UNS:0.038587,UNS:0.038447,UNS:0.038586,UNS:0.039696,UNS:0.038843,-1.0,UNS:0.038716,UNS:0.038328,UNS:0.039194,UNS:0.040259
28,UNS:0.038455,UNS:0.038636,UNS:0.039988,UNS:0.038051,UNS:0.040154,UNS:0.039577,UNS:0.038798,UNS:0.039127,-1.0,UNS:0.040608
29,UNS:0.040005,UNS:0.038948,UNS:0.038708,UNS:0.039781,UNS:0.03843,-1.0,UNS:0.038295,UNS:0.041702,UNS:0.038956,UNS:0.039347
30,UNS:0.038608,UNS:0.038582,UNS:0.038832,UNS:0.037992,UNS:0.04124,UNS:0.039052,-1.0,UNS:0.038627,UNS:0.040006,UNS:0.038453
31,UNS:0.039097,UNS:0.038907,UNS:0.038623,UNS:0.038357,UNS:0.0389,UNS:0.039155,-1.0,UNS:0.038895,UNS:0.038966,UNS:0.039016
32,UNS:0.038867,UNS:0.038703,UNS:0.038631,UNS:0.038246,UNS:0.038583,-1.0,UNS:0.038565,UNS:0.039489,UNS:0.039436,UNS:0.040307
33,UNS:0.039483,UNS:0.039007,SAT:0.751563,UNS:0.038668,UNS:0.039612,UNS:0.039204,UNS:0.039063,-1.0,UNS:0.039707,UNS:0.039706
34,UNS:0.038425,UNS:0.039622,UNS:0.038758,UNS:0.038359,UNS:0.039479,UNS:0.038393,UNS:0.039058,UNS:0.038902,-1.0,UNS:0.039017
35,UNS:0.038805,-1.0,UNS:0.038792,UNS:0.039701,UNS:0.039009,UNS:0.038857,UNS:0.039891,UNS:0.039381,UNS:0.039785,UNS:0.03868
36,-1.0,UNS:0.039731,UNS:0.038703,UNS:0.0394,UNS:0.03856,UNS:0.038984,UNS:0.039143,UNS:0.03942,UNS:0.038616,UNS:0.039951
37,UNS:0.039488,-1.0,UNS:0.041796,UNS:0.038917,UNS:0.038094,UNS:0.038965,UNS:0.039854,UNS:0.039313,UNS:0.039821,UNS:0.039335
38,UNS:0.039828,UNS:0.040048,UNS:0.0403,UNS:0.038602,UNS:0.040202,UNS:0.038151,-1.0,UNS:0.038349,UNS:0.038353,UNS:0.039324
39,UNS:0.038639,UNS:0.041141,UNS:0.038972,UNS:0.038408,-1.0,UNS:0.039199,UNS:0.041434,UNS:0.039221,UNS:0.039703,UNS:0.099619
40,UNS:0.03986,UNS:0.038418,UNS:0.039941,UNS:0.040492,UNS:0.039593,UNS:0.039655,-1.0,UNS:0.038851,UNS:0.039756,UNS:0.038726
41,UNS:0.039671,UNS:0.038724,UNS:0.040028,UNS:0.039994,UNS:0.038467,UNS:0.039488,UNS:0.038172,-1.0,UNS:0.038571,UNS:0.038622
42,UNS:0.038586,UNS:0.039845,UNS:0.046872,-1.0,UNS:0.042062,UNS:0.038797,UNS:0.038586,UNS:0.038196,UNS:0.040014,UNS:0.03954
43,UNS:0.040171,-1.0,UNS:0.039211,UNS:0.039692,UNS:0.040872,UNS:0.039412,UNS:0.039525,UNS:0.040423,UNS:0.038133,UNS:0.039967
44,UNS:0.039073,UNS:0.0403,UNS:0.099972,UNS:0.038676,UNS:0.038449,UNS:0.039798,UNS:0.040559,-1.0,UNS:0.041361,UNS:0.040281
45,UNS:0.039051,-1.0,UNS:0.039532,UNS:0.038733,UNS:0.039683,UNS:0.041839,UNS:0.038232,UNS:0.040645,UNS:0.040078,UNS:0.042286
46,UNS:0.038702,UNS:0.03995,UNS:0.051968,UNS:0.039109,UNS:0.03883,UNS:0.040127,UNS:0.039626,UNS:0.038589,-1.0,UNS:0.045345
47,UNS:0.039067,UNS:0.04515,-1.0,UNS:0.039701,UNS:0.039236,UNS:0.039254,UNS:0.040703,UNS:0.039987,UNS:0.039225,UNS:0.039164
48,-1.0,UNS:0.03988,UNS:0.0394,UNS:0.040547,UNS:0.040916,UNS:0.041728,UNS:0.039169,UNS:0.041031,UNS:0.038484,UNS:0.038477
49,UNS:0.105737,UNS:0.099206,-1.0,UNS:0.100792,SAT:0.441838,SAT:0.430325,SAT:0.410232,UNS:0.104962,SAT:0.419273,SAT:0.415597
50,UNS:0.041828,UNS:0.038264,UNS:0.038664,UNS:0.038732,UNS:0.099747,UNS:0.039442,UNS:0.038549,UNS:0.038293,UNS:0.039162,-1.0
51,UNS:0.038753,UNS:0.039567,UNS:0.038732,SAT:0.394803,UNS:0.038604,SAT:0.448189,UNS:0.039305,UNS:0.038935,SAT:0.412217,-1.0
52,UNS:0.039444,UNS:0.040623,UNS:0.038163,UNS:0.038911,UNS:0.039021,-1.0,UNS:0.039153,UNS:0.039687,UNS:0.040386,UNS:0.039259
53,UNS:0.038218,UNS:0.038486,UNS:0.038414,UNS:0.038102,UNS:0.040407,-1.0,UNS:0.037988,UNS:0.03836,UNS:0.039509,UNS:0.038671
54,UNS:0.039023,-1.0,UNS:0.038535,UNS:0.038476,UNS:0.038671,UNS:0.039912,UNS:0.039429,UNS:0.039435,UNS:0.039625,UNS:0.039671
55,UNS:0.038314,UNS:0.038389,UNS:0.038485,UNS:0.040045,UNS:0.038488,-1.0,UNS:0.039915,UNS:0.038577,UNS:0.040393,UNS:0.039437
56,UNS:0.038982,UNS:0.038703,UNS:0.039067,UNS:0.040193,UNS:0.039785,UNS:0.038388,-1.0,UNS:0.038736,UNS:0.038631,UNS:0.039056
57,-1.0,UNS:0.038987,UNS:0.03929,UNS:0.038466,UNS:0.039129,UNS:0.038191,UNS:0.039366,UNS:0.040216,UNS:0.039288,UNS:0.039213
58,UNS:0.039042,UNS:0.038979,SAT:0.562498,-1.0,UNS:0.038679,UNS:0.039317,UNS:0.038585,UNS:0.039294,UNS:0.03999,UNS:0.03942
59,UNS:0.041323,UNS:0.038752,UNS:0.039038,UNS:0.038967,-1.0,UNS:0.102713,UNS:0.039056,UNS:0.03922,UNS:0.039042,SAT:0.660433
60,UNS:0.038343,UNS:0.039576,UNS:0.038412,UNS:0.039734,-1.0,UNS:0.039087,UNS:0.039261,UNS:0.038838,UNS:0.039485,UNS:0.040345
61,UNS:0.038621,UNS:0.040175,UNS:0.039097,UNS:0.038477,UNS:0.038576,UNS:0.03942,-1.0,UNS:0.038185,UNS:0.039709,UNS:0.039607
62,UNS:0.039722,UNS:0.039528,UNS:0.039724,UNS:0.038463,UNS:0.038714,-1.0,UNS:0.038748,UNS:0.038732,UNS:0.039867,UNS:0.040087
63,UNS:0.038919,UNS:0.039467,UNS:0.0423,UNS:0.039694,-1.0,UNS:0.038565,UNS:0.040133,UNS:0.04023,UNS:0.038917,UNS:0.039736
64,UNS:0.040575,UNS:0.039834,UNS:0.038272,UNS:0.038543,UNS:0.038979,UNS:0.038736,-1.0,UNS:0.038698,UNS:0.038917,UNS:0.039052
65,UNS:0.038748,UNS:0.037986,UNS:0.039783,UNS:0.039479,UNS:0.038609,-1.0,UNS:0.041404,UNS:0.03887,UNS:0.039375,UNS:0.038989
66,UNS:0.039274,UNS:0.038422,UNS:0.039311,UNS:0.04349,-1.0,UNS:0.03858,UNS:0.040387,UNS:0.038904,UNS:0.039571,UNS:0.038734
67,UNS:0.039762,UNS:0.346075,UNS:0.080937,SAT:1.32249,UNS:0.051165,-1.0,UNS:0.098436,UNS:0.038024,UNS:0.044887,UNS:0.038931
68,UNS:0.039484,-1.0,UNS:0.041213,UNS:0.039798,UNS:0.039436,UNS:0.039224,UNS:0.038385,UNS:0.039199,UNS:0.038621,UNS:0.038624
69,UNS:0.040332,UNS:0.039042,UNS:0.039078,UNS:0.039179,-1.0,UNS:0.038517,UNS:0.039926,UNS:0.039018,UNS:0.038298,UNS:0.041947
70,UNS:0.03896,UNS:0.039215,UNS:0.038278,UNS:0.03896,-1.0,UNS:0.038911,UNS:0.040325,UNS:0.039665,UNS:0.039593,UNS:0.039796
71,UNS:0.041357,UNS:0.04065,SAT:0.577133,UNS:0.038237,UNS:0.038122,UNS:0.039637,UNS:0.039464,-1.0,UNS:0.038959,UNS:0.040669
72,UNS:0.038688,UNS:0.039208,-1.0,UNS:0.103873,UNS:0.038464,UNS:0.038989,UNS:0.040159,UNS:0.039202,UNS:0.042988,UNS:0.039556
73,UNS:0.040524,UNS:0.039891,UNS:0.04064,-1.0,UNS:0.03931,UNS:0.038734,UNS:0.038546,UNS:0.041203,UNS:0.038316,UNS:0.038284
74,UNS:0.038629,UNS:0.038968,-1.0,UNS:0.0394,UNS:0.039027,UNS:0.040269,UNS:0.039783,UNS:0.038919,UNS:0.038426,UNS:0.038207
75,UNS:0.039523,UNS:0.038086,UNS:0.038835,UNS:0.038929,UNS:0.041454,UNS:0.039522,UNS:0.038878,-1.0,UNS:0.038493,UNS:0.038855
76,UNS:0.039506,-1.0,UNS:0.038843,UNS:0.038393,UNS:0.039469,UNS:0.038011,UNS:0.039637,UNS:0.03983,UNS:0.03909,UNS:0.038906
77,UNS:0.039741,UNS:0.040829,UNS:0.039373,UNS:0.038975,UNS:0.038491,UNS:0.039871,UNS:0.039103,UNS:0.040985,-1.0,UNS:0.039097
78,UNS:0.038425,-1.0,UNS:0.039583,UNS:0.039258,UNS:0.03932,UNS:0.038828,UNS:0.040094,UNS:0.040012,UNS:0.038401,UNS:0.039442
79,UNS:0.039306,UNS:0.038385,UNS:0.038471,UNS:0.039086,UNS:0.039563,UNS:0.040286,UNS:0.038713,UNS:0.038354,-1.0,UNS:0.039524
80,UNS:0.039297,-1.0,UNS:0.038709,UNS:0.038594,UNS:0.038462,UNS:0.038939,UNS:0.038319,UNS:0.038777,UNS:0.038237,UNS:0.039377
81,UNS:0.042222,UNS:0.040938,UNS:0.040093,UNS:0.03931,UNS:0.038682,UNS:0.040264,UNS:0.039199,UNS:0.038525,-1.0,UNS:0.039217
82,UNS:0.03802,UNS:0.039925,UNS:0.03966,UNS:0.03829,UNS:0.039353,-1.0,UNS:0.03825,UNS:0.039643,UNS:0.039444,UNS:0.038726
83,-1.0,UNS:0.03841,UNS:0.041076,UNS:0.038803,UNS:0.038169,UNS:0.038924,UNS:0.042647,UNS:0.038726,UNS:0.040344,UNS:0.03967
84,UNS:0.038387,UNS:0.039845,UNS:0.03832,UNS:0.040037,UNS:0.040025,UNS:0.039984,UNS:0.038179,UNS:0.043973,-1.0,UNS:0.03819
85,UNS:0.039266,UNS:0.040083,UNS:0.039025,UNS:0.039359,UNS:0.041408,UNS:0.038508,UNS:0.039261,UNS:0.039052,UNS:0.040236,-1.0
86,UNS:0.042591,UNS:0.039747,-1.0,UNS:0.100172,UNS:0.039803,UNS:0.040094,UNS:0.038583,UNS:0.040357,UNS:0.042508,UNS:0.039924
87,UNS:0.038528,UNS:0.038084,UNS:0.040019,UNS:0.039045,UNS:0.038356,-1.0,UNS:0.038608,UNS:0.03863,UNS:0.038032,UNS:0.039594
88,-1.0,UNS:0.038931,UNS:0.039368,UNS:0.039473,UNS:0.039493,UNS:0.038613,UNS:0.038081,UNS:0.038742,UNS:0.040246,UNS:0.040025
89,UNS:0.038329,-1.0,UNS:0.038683,UNS:0.038682,UNS:0.039903,UNS:0.038891,UNS:0.038919,UNS:0.03981,UNS:0.039926,UNS:0.04059
90,UNS:0.040703,-1.0,UNS:0.038424,UNS:0.041588,UNS:0.040159,UNS:0.038993,UNS:0.039652,UNS:0.039492,UNS:0.039352,UNS:0.038057
91,UNS:0.038732,-1.0,UNS:0.041076,UNS:0.038916,UNS:0.038675,UNS:0.039927,UNS:0.039221,UNS:0.040044,UNS:0.038443,UNS:0.039072
92,-1.0,UNS:0.038753,UNS:0.03887,UNS:0.038602,UNS:0.038594,UNS:0.039101,UNS:0.039359,UNS:0.038214,UNS:0.038734,UNS:0.038519
93,UNS:0.039557,UNS:0.040497,UNS:0.039407,UNS:0.03969,UNS:0.098208,UNS:0.039355,UNS:0.039573,UNS:0.038714,UNS:0.039804,-1.0
94,-1.0,UNS:0.039224,UNS:0.038797,UNS:0.039388,UNS:0.039071,UNS:0.03901,UNS:0.03864,UNS:0.039501,UNS:0.037967,UNS:0.03958
95,UNS:0.03952,SAT:0.634339,UNS:0.099059,-1.0,SAT:0.446721,SAT:0.546456,UNS:0.278533,SAT:0.6423,UNS:0.038423,UNS:0.108622
96,UNS:0.040936,-1.0,UNS:0.038349,UNS:0.03857,UNS:0.038387,UNS:0.038874,UNS:0.039194,UNS:0.039206,UNS:0.038437,UNS:0.03854
97,UNS:0.03883,UNS:0.038733,UNS:0.03818,UNS:0.038665,UNS:0.038989,UNS:0.039719,-1.0,UNS:0.041724,UNS:0.038027,UNS:0.040119
98,UNS:0.03928,UNS:0.039119,UNS:0.038992,UNS:0.040266,-1.0,UNS:0.039124,UNS:0.03923,UNS:0.038558,UNS:0.039068,UNS:0.039159
99,UNS:0.038777,UNS:0.040094,-1.0,UNS:0.038513,UNS:0.04056,UNS:0.038824,UNS:0.038788,UNS:0.038385,UNS:0.038155,UNS:0.038385
